date,week_start,day_of_week,hour,platform,theme,query_count
2021-09-07,2021-09-06,Tuesday,11,touch,Поздравления и праздники,94
2021-09-07,2021-09-06,Tuesday,11,desktop,"Покупки, стиль и бренды",8
2021-09-07,2021-09-06,Tuesday,11,touch,"Покупки, стиль и бренды",31
2021-09-07,2021-09-06,Tuesday,11,desktop,Сервисы,8
2021-09-07,2021-09-06,Tuesday,11,touch,Сервисы,9
2021-09-07,2021-09-06,Tuesday,11,desktop,Справка и Образование,74
2021-09-07,2021-09-06,Tuesday,11,touch,Справка и Образование,114
2021-09-07,2021-09-06,Tuesday,11,desktop,Чувствительные запросы,1
2021-09-07,2021-09-06,Tuesday,11,touch,Чувствительные запросы,9
2021-09-07,2021-09-06,Tuesday,12,desktop,"Здоровье, питание и рецепты",2
2021-09-07,2021-09-06,Tuesday,12,touch,"Здоровье, питание и рецепты",17
2021-09-07,2021-09-06,Tuesday,12,desktop,Карты и навигация,13
2021-09-07,2021-09-06,Tuesday,12,touch,Карты и навигация,30
2021-09-07,2021-09-06,Tuesday,12,desktop,"Медиа, фото и развлечения",73
2021-09-07,2021-09-06,Tuesday,12,touch,"Медиа, фото и развлечения",77
2021-09-07,2021-09-06,Tuesday,12,desktop,Новости,6
2021-09-07,2021-09-06,Tuesday,12,touch,Новости,6
2021-09-07,2021-09-06,Tuesday,12,desktop,Поздравления и праздники,7
2021-09-07,2021-09-06,Tuesday,12,touch,Поздравления и праздники,73
2021-09-07,2021-09-06,Tuesday,12,desktop,"Покупки, стиль и бренды",9
2021-09-07,2021-09-06,Tuesday,12,touch,"Покупки, стиль и бренды",22
2021-09-07,2021-09-06,Tuesday,12,desktop,Сервисы,14
2021-09-07,2021-09-06,Tuesday,12,touch,Сервисы,9
2021-09-07,2021-09-06,Tuesday,12,desktop,Справка и Образование,85
2021-09-07,2021-09-06,Tuesday,12,touch,Справка и Образование,116
2021-09-07,2021-09-06,Tuesday,12,desktop,Чувствительные запросы,3
2021-09-07,2021-09-06,Tuesday,12,touch,Чувствительные запросы,2
2021-09-07,2021-09-06,Tuesday,13,desktop,"Здоровье, питание и рецепты",9
2021-09-07,2021-09-06,Tuesday,13,touch,"Здоровье, питание и рецепты",16
2021-09-07,2021-09-06,Tuesday,13,desktop,Карты и навигация,15
2021-09-07,2021-09-06,Tuesday,13,touch,Карты и навигация,25
2021-09-07,2021-09-06,Tuesday,13,desktop,"Медиа, фото и развлечения",66
2021-09-07,2021-09-06,Tuesday,13,touch,"Медиа, фото и развлечения",78
2021-09-07,2021-09-06,Tuesday,13,desktop,Новости,2
2021-09-07,2021-09-06,Tuesday,13,touch,Новости,4
2021-09-07,2021-09-06,Tuesday,13,desktop,Поздравления и праздники,14
2021-09-07,2021-09-06,Tuesday,13,touch,Поздравления и праздники,59
2021-09-07,2021-09-06,Tuesday,13,desktop,"Покупки, стиль и бренды",8
2021-09-07,2021-09-06,Tuesday,13,touch,"Покупки, стиль и бренды",26
2021-09-07,2021-09-06,Tuesday,13,desktop,Сервисы,18
2021-09-07,2021-09-06,Tuesday,13,touch,Сервисы,5
2021-09-07,2021-09-06,Tuesday,13,desktop,Справка и Образование,89
2021-09-07,2021-09-06,Tuesday,13,touch,Справка и Образование,117
2021-09-07,2021-09-06,Tuesday,13,desktop,Чувствительные запросы,1
2021-09-07,2021-09-06,Tuesday,13,touch,Чувствительные запросы,6
2021-09-07,2021-09-06,Tuesday,14,desktop,"Здоровье, питание и рецепты",3
2021-09-07,2021-09-06,Tuesday,14,touch,"Здоровье, питание и рецепты",13
2021-09-07,2021-09-06,Tuesday,14,desktop,Карты и навигация,10
2021-09-07,2021-09-06,Tuesday,14,touch,Карты и навигация,28
2021-09-07,2021-09-06,Tuesday,14,desktop,"Медиа, фото и развлечения",90
2021-09-07,2021-09-06,Tuesday,14,touch,"Медиа, фото и развлечения",93
2021-09-07,2021-09-06,Tuesday,14,desktop,Новости,1
2021-09-07,2021-09-06,Tuesday,14,touch,Новости,5
2021-09-07,2021-09-06,Tuesday,14,desktop,Поздравления и праздники,9
2021-09-07,2021-09-06,Tuesday,14,touch,Поздравления и праздники,67
2021-09-07,2021-09-06,Tuesday,14,desktop,"Покупки, стиль и бренды",7
2021-09-07,2021-09-06,Tuesday,14,touch,"Покупки, стиль и бренды",28
2021-09-07,2021-09-06,Tuesday,14,desktop,Сервисы,10
2021-09-07,2021-09-06,Tuesday,14,touch,Сервисы,7
2021-09-07,2021-09-06,Tuesday,14,desktop,Справка и Образование,108
2021-09-07,2021-09-06,Tuesday,14,touch,Справка и Образование,138
2021-09-07,2021-09-06,Tuesday,14,touch,Чувствительные запросы,9
2021-09-07,2021-09-06,Tuesday,15,desktop,"Здоровье, питание и рецепты",5
2021-09-07,2021-09-06,Tuesday,15,touch,"Здоровье, питание и рецепты",11
2021-09-07,2021-09-06,Tuesday,15,desktop,Карты и навигация,11
2021-09-07,2021-09-06,Tuesday,15,touch,Карты и навигация,20
2021-09-07,2021-09-06,Tuesday,15,desktop,"Медиа, фото и развлечения",85
2021-09-07,2021-09-06,Tuesday,15,touch,"Медиа, фото и развлечения",91
2021-09-07,2021-09-06,Tuesday,15,touch,Новости,10
2021-09-07,2021-09-06,Tuesday,15,desktop,Поздравления и праздники,10
2021-09-07,2021-09-06,Tuesday,15,touch,Поздравления и праздники,54
2021-09-07,2021-09-06,Tuesday,15,desktop,"Покупки, стиль и бренды",4
2021-09-07,2021-09-06,Tuesday,15,touch,"Покупки, стиль и бренды",26
2021-09-07,2021-09-06,Tuesday,15,desktop,Сервисы,15
2021-09-07,2021-09-06,Tuesday,15,touch,Сервисы,8
2021-09-07,2021-09-06,Tuesday,15,desktop,Справка и Образование,127
2021-09-07,2021-09-06,Tuesday,15,touch,Справка и Образование,116
2021-09-07,2021-09-06,Tuesday,15,desktop,Чувствительные запросы,3
2021-09-07,2021-09-06,Tuesday,15,touch,Чувствительные запросы,1
2021-09-07,2021-09-06,Tuesday,16,desktop,"Здоровье, питание и рецепты",2
2021-09-07,2021-09-06,Tuesday,16,touch,"Здоровье, питание и рецепты",21
2021-09-07,2021-09-06,Tuesday,16,desktop,Карты и навигация,11
2021-09-07,2021-09-06,Tuesday,16,touch,Карты и навигация,39
2021-09-07,2021-09-06,Tuesday,16,desktop,"Медиа, фото и развлечения",79
2021-09-07,2021-09-06,Tuesday,16,touch,"Медиа, фото и развлечения",106
2021-09-07,2021-09-06,Tuesday,16,touch,Новости,5
2021-09-07,2021-09-06,Tuesday,16,desktop,Поздравления и праздники,12
2021-09-07,2021-09-06,Tuesday,16,touch,Поздравления и праздники,60
2021-09-07,2021-09-06,Tuesday,16,desktop,"Покупки, стиль и бренды",13
2021-09-07,2021-09-06,Tuesday,16,touch,"Покупки, стиль и бренды",32
2021-09-07,2021-09-06,Tuesday,16,desktop,Сервисы,9
2021-09-07,2021-09-06,Tuesday,16,touch,Сервисы,11
2021-09-07,2021-09-06,Tuesday,16,desktop,Справка и Образование,130
2021-09-07,2021-09-06,Tuesday,16,touch,Справка и Образование,151
2021-09-07,2021-09-06,Tuesday,16,desktop,Чувствительные запросы,1
2021-09-07,2021-09-06,Tuesday,16,touch,Чувствительные запросы,6
2021-09-07,2021-09-06,Tuesday,17,desktop,"Здоровье, питание и рецепты",4
2021-09-07,2021-09-06,Tuesday,17,touch,"Здоровье, питание и рецепты",10
2021-09-07,2021-09-06,Tuesday,17,desktop,Карты и навигация,14
2021-09-07,2021-09-06,Tuesday,17,touch,Карты и навигация,28
2021-09-07,2021-09-06,Tuesday,17,desktop,"Медиа, фото и развлечения",88
2021-09-07,2021-09-06,Tuesday,17,touch,"Медиа, фото и развлечения",108
2021-09-07,2021-09-06,Tuesday,17,desktop,Новости,2
2021-09-07,2021-09-06,Tuesday,17,touch,Новости,10
2021-09-07,2021-09-06,Tuesday,17,desktop,Поздравления и праздники,9
2021-09-07,2021-09-06,Tuesday,17,touch,Поздравления и праздники,52
2021-09-07,2021-09-06,Tuesday,17,desktop,"Покупки, стиль и бренды",13
2021-09-07,2021-09-06,Tuesday,17,touch,"Покупки, стиль и бренды",22
2021-09-07,2021-09-06,Tuesday,17,desktop,Сервисы,10
2021-09-07,2021-09-06,Tuesday,17,touch,Сервисы,15
2021-09-07,2021-09-06,Tuesday,17,desktop,Справка и Образование,115
2021-09-07,2021-09-06,Tuesday,17,touch,Справка и Образование,136
2021-09-07,2021-09-06,Tuesday,17,desktop,Чувствительные запросы,1
2021-09-07,2021-09-06,Tuesday,17,touch,Чувствительные запросы,9
2021-09-07,2021-09-06,Tuesday,18,desktop,"Здоровье, питание и рецепты",2
2021-09-07,2021-09-06,Tuesday,18,touch,"Здоровье, питание и рецепты",19
2021-09-07,2021-09-06,Tuesday,18,desktop,Карты и навигация,8
2021-09-07,2021-09-06,Tuesday,18,touch,Карты и навигация,40
2021-09-07,2021-09-06,Tuesday,18,desktop,"Медиа, фото и развлечения",63
2021-09-07,2021-09-06,Tuesday,18,touch,"Медиа, фото и развлечения",103
2021-09-07,2021-09-06,Tuesday,18,desktop,Новости,3
2021-09-07,2021-09-06,Tuesday,18,touch,Новости,7
2021-09-07,2021-09-06,Tuesday,18,desktop,Поздравления и праздники,12
2021-09-07,2021-09-06,Tuesday,18,touch,Поздравления и праздники,60
2021-09-07,2021-09-06,Tuesday,18,desktop,"Покупки, стиль и бренды",9
2021-09-07,2021-09-06,Tuesday,18,touch,"Покупки, стиль и бренды",24
2021-09-07,2021-09-06,Tuesday,18,desktop,Сервисы,10
2021-09-07,2021-09-06,Tuesday,18,touch,Сервисы,14
2021-09-07,2021-09-06,Tuesday,18,desktop,Справка и Образование,129
2021-09-07,2021-09-06,Tuesday,18,touch,Справка и Образование,166
2021-09-07,2021-09-06,Tuesday,18,desktop,Чувствительные запросы,1
2021-09-07,2021-09-06,Tuesday,18,touch,Чувствительные запросы,12
2021-09-07,2021-09-06,Tuesday,19,desktop,"Здоровье, питание и рецепты",5
2021-09-07,2021-09-06,Tuesday,19,touch,"Здоровье, питание и рецепты",16
2021-09-07,2021-09-06,Tuesday,19,desktop,Карты и навигация,10
2021-09-07,2021-09-06,Tuesday,19,touch,Карты и навигация,32
2021-09-07,2021-09-06,Tuesday,19,desktop,"Медиа, фото и развлечения",74
2021-09-07,2021-09-06,Tuesday,19,touch,"Медиа, фото и развлечения",105
2021-09-07,2021-09-06,Tuesday,19,touch,Новости,3
2021-09-07,2021-09-06,Tuesday,19,desktop,Поздравления и праздники,11
2021-09-07,2021-09-06,Tuesday,19,touch,Поздравления и праздники,57
2021-09-07,2021-09-06,Tuesday,19,desktop,"Покупки, стиль и бренды",10
2021-09-07,2021-09-06,Tuesday,19,touch,"Покупки, стиль и бренды",27
2021-09-07,2021-09-06,Tuesday,19,desktop,Сервисы,12
2021-09-07,2021-09-06,Tuesday,19,touch,Сервисы,6
2021-09-07,2021-09-06,Tuesday,19,desktop,Справка и Образование,144
2021-09-07,2021-09-06,Tuesday,19,touch,Справка и Образование,158
2021-09-07,2021-09-06,Tuesday,19,desktop,Чувствительные запросы,1
2021-09-07,2021-09-06,Tuesday,19,touch,Чувствительные запросы,8
2021-09-07,2021-09-06,Tuesday,20,desktop,"Здоровье, питание и рецепты",2
2021-09-07,2021-09-06,Tuesday,20,touch,"Здоровье, питание и рецепты",15
2021-09-07,2021-09-06,Tuesday,20,desktop,Карты и навигация,6
2021-09-07,2021-09-06,Tuesday,20,touch,Карты и навигация,35
2021-09-07,2021-09-06,Tuesday,20,desktop,"Медиа, фото и развлечения",78
2021-09-07,2021-09-06,Tuesday,20,touch,"Медиа, фото и развлечения",95
2021-09-07,2021-09-06,Tuesday,20,desktop,Новости,5
2021-09-07,2021-09-06,Tuesday,20,touch,Новости,6
2021-09-07,2021-09-06,Tuesday,20,desktop,Поздравления и праздники,15
2021-09-07,2021-09-06,Tuesday,20,touch,Поздравления и праздники,64
2021-09-07,2021-09-06,Tuesday,20,desktop,"Покупки, стиль и бренды",5
2021-09-07,2021-09-06,Tuesday,20,touch,"Покупки, стиль и бренды",43
2021-09-07,2021-09-06,Tuesday,20,desktop,Сервисы,16
2021-09-07,2021-09-06,Tuesday,20,touch,Сервисы,10
2021-09-07,2021-09-06,Tuesday,20,desktop,Справка и Образование,108
2021-09-07,2021-09-06,Tuesday,20,touch,Справка и Образование,153
2021-09-07,2021-09-06,Tuesday,20,desktop,Чувствительные запросы,2
2021-09-07,2021-09-06,Tuesday,20,touch,Чувствительные запросы,7
2021-09-07,2021-09-06,Tuesday,21,desktop,"Здоровье, питание и рецепты",5
2021-09-07,2021-09-06,Tuesday,21,touch,"Здоровье, питание и рецепты",21
2021-09-07,2021-09-06,Tuesday,21,desktop,Карты и навигация,12
